year,period,periodName,value,calculations.pct_changes.12,ID,area_name,laus_check,item_name
2002,M12,December,177.3,1.4,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2002,M10,October,179.4,1.5,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2002,M08,August,179.7,1.6,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2002,M06,June,179.1,0.7,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2002,M04,April,178.6,1.1,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2002,M02,February,176.1,0.5,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2001,M12,December,174.8,1.7,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2001,M10,October,176.7,2.8,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2001,M08,August,176.9,2.8,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2001,M06,June,177.8,3.8,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2001,M04,April,176.6,3.9,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2001,M02,February,175.3,4.7,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2000,M12,December,171.9,2.9,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2000,M10,October,171.9,3.2,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2000,M08,August,172.1,3.7,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2000,M06,June,171.3,3.9,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2000,M04,April,170.0,3.7,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2000,M02,February,167.5,3.5,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1999,M12,December,167.0,3.3,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1999,M10,October,166.5,2.8,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1999,M08,August,165.9,2.5,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1999,M06,June,164.8,1.7,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1999,M04,April,164.0,2.0,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1999,M02,February,161.9,1.5,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1998,M12,December,161.6,1.4,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1998,M10,October,162.0,nan,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1998,M08,August,161.9,nan,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1998,M06,June,162.0,nan,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1998,M04,April,160.8,nan,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1998,M02,February,159.5,nan,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
1997,M12,December,159.4,nan,CUURS35CSA0,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items
2005,M12,December,179.1,18.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M11,November,194.5,26.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M10,October,220.0,46.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M09,September,220.8,42.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M08,August,192.7,21.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M07,July,184.4,15.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M06,June,176.9,6.8,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M05,May,162.5,9.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M04,April,167.2,18.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M03,March,157.2,14.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M02,February,151.6,10.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M01,January,147.8,9.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M12,December,151.0,19.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M11,November,154.1,22.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M10,October,150.0,19.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M09,September,155.3,8.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M08,August,158.4,11.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M07,July,159.5,13.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M06,June,165.7,18.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M05,May,148.3,15.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M04,April,141.0,2.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M03,March,137.3,1.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M02,February,137.5,4.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2004,M01,January,135.6,8.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M12,December,126.6,8.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M11,November,125.7,4.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M10,October,125.7,4.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M09,September,143.3,11.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M08,August,141.8,9.1,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M07,July,140.5,8.9,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M06,June,139.9,8.1,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M05,May,129.0,8.9,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M04,April,137.7,14.9,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M03,March,136.0,21.9,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M02,February,132.2,20.8,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2003,M01,January,125.5,14.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M12,December,116.9,7.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M11,November,120.4,7.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M10,October,120.1,-1.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M09,September,128.9,-5.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M08,August,130.0,-0.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M07,July,129.0,-4.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M06,June,129.4,-9.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M05,May,118.5,-11.8,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M04,April,119.8,-7.8,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M03,March,111.6,-13.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M02,February,109.4,-18.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2002,M01,January,109.8,-18.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M12,December,108.8,-13.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M11,November,112.5,-10.8,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M10,October,122.2,-3.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M09,September,136.2,3.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M08,August,130.8,-0.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M07,July,134.8,2.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M06,June,143.0,10.1,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M05,May,134.4,15.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M04,April,129.9,12.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M03,March,128.5,10.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M02,February,133.7,21.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2001,M01,January,134.3,24.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M12,December,125.3,16.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M11,November,126.1,19.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M10,October,126.8,20.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M09,September,131.3,16.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M08,August,131.2,19.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M07,July,131.6,22.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M06,June,129.9,23.1,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M05,May,116.9,19.9,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M04,April,115.8,19.9,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M03,March,116.6,28.4,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M02,February,110.3,21.6,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2000,M01,January,107.7,13.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M12,December,107.7,12.8,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M11,November,105.6,9.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M10,October,105.7,12.7,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M09,September,112.5,12.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M08,August,110.1,5.1,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M07,July,107.4,1.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M06,June,105.5,-0.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M05,May,97.5,1.0,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M04,April,96.6,4.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M03,March,90.8,-2.3,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M02,February,90.7,-3.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1999,M01,January,94.7,-1.5,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M12,December,95.5,-2.2,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M11,November,96.3,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M10,October,93.8,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M09,September,100.3,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M08,August,104.8,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M07,July,106.0,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M06,June,106.0,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M05,May,96.5,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M04,April,92.6,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M03,March,92.9,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M02,February,94.0,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1998,M01,January,96.1,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
1997,M12,December,97.6,nan,CUURS35CSA0E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,Energy
2005,M12,December,188.0,1.5,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2005,M10,October,188.3,0.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2005,M08,August,187.0,0.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2005,M06,June,189.5,1.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2005,M04,April,189.1,1.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2005,M02,February,188.0,1.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2004,M12,December,185.3,0.5,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2004,M10,October,186.8,0.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2004,M08,August,185.5,-0.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2004,M06,June,186.6,-0.2,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2004,M04,April,186.2,-1.0,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2004,M02,February,185.1,-1.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2003,M12,December,184.4,-0.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2003,M10,October,186.6,-0.7,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2003,M08,August,186.6,-0.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2003,M06,June,187.0,0.4,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2003,M04,April,188.1,0.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2003,M02,February,187.2,1.2,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2002,M12,December,185.5,1.3,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2002,M10,October,187.9,2.2,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2002,M08,August,186.7,1.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2002,M06,June,186.2,1.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2002,M04,April,186.9,2.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2002,M02,February,184.9,1.9,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2001,M12,December,183.2,2.3,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2001,M10,October,183.9,2.9,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2001,M08,August,183.4,2.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2001,M06,June,182.9,3.0,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2001,M04,April,183.0,3.0,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2001,M02,February,181.5,3.3,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2000,M12,December,179.0,2.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2000,M10,October,178.8,2.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2000,M08,August,178.4,2.4,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2000,M06,June,177.6,2.3,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2000,M04,April,177.7,2.4,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2000,M02,February,175.7,2.3,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1999,M12,December,175.4,2.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1999,M10,October,175.2,2.3,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1999,M08,August,174.2,2.6,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1999,M06,June,173.6,2.1,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1999,M04,April,173.5,1.8,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1999,M02,February,171.7,1.7,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1998,M12,December,170.7,1.4,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1998,M10,October,171.3,nan,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1998,M08,August,169.8,nan,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1998,M06,June,170.0,nan,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1998,M04,April,170.4,nan,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1998,M02,February,168.9,nan,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
1997,M12,December,168.4,nan,CUURS35CSA0L1E,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less food and energy
2005,M12,December,188.0,3.4,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2005,M10,October,195.8,8.4,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2005,M08,August,189.1,4.8,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2005,M06,June,187.1,3.0,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2005,M04,April,185.9,5.1,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2005,M02,February,183.3,4.5,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2004,M12,December,181.8,5.2,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2004,M10,October,180.6,4.2,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2004,M08,August,180.5,2.4,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2004,M06,June,181.7,3.8,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2004,M04,April,176.8,0.9,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2004,M02,February,175.4,0.7,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2003,M12,December,172.8,1.5,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2003,M10,October,173.4,0.3,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
2003,M08,August,176.2,2.4,CUURS35CSA0L2,"Atlanta-Sandy Springs-Roswell, GA",Atlanta-SandySprings-Roswell,All items less shelter
