year,period,periodName,value,calculations.pct_changes.12,ID,area_name,laus_check,item_name
2015,M06,June,218.769,-1.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2015,M05,May,218.43,-0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2015,M04,April,217.653,-1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2015,M03,March,217.435,-0.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2015,M02,February,215.555,-0.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2015,M01,January,215.722,0.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M12,December,216.409,1.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M11,November,217.434,1.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M10,October,219.246,2.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M09,September,220.317,2.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M08,August,220.267,1.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M07,July,220.195,1.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M06,June,221.197,2.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M05,May,220.26,1.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M04,April,220.516,2.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M03,March,219.43,2.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M02,February,216.776,0.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2014,M01,January,215.564,1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M12,December,213.506,0.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M11,November,214.267,0.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M10,October,215.035,0.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M09,September,215.825,0.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M08,August,216.182,1.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M07,July,216.043,1.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M06,June,216.573,1.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M05,May,216.346,1.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M04,April,215.151,0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M03,March,215.081,0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M02,February,215.325,2.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2013,M01,January,212.861,1.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M12,December,212.603,1.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M11,November,213.237,1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M10,October,214.045,1.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M09,September,214.408,1.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M08,August,213.856,1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M07,July,212.46,0.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M06,June,213.128,0.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M05,May,213.287,0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M04,April,213.459,1.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M03,March,213.382,2.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M02,February,210.651,1.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2012,M01,January,210.684,2.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M12,December,209.381,2.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M11,November,210.451,2.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M10,October,210.888,3.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M09,September,211.526,3.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M08,August,211.089,3.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M07,July,210.64,3.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M06,June,211.62,3.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M05,May,211.538,3.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M04,April,210.105,2.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M03,March,209.194,2.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M02,February,207.431,1.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2011,M01,January,206.429,1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M12,December,205.179,1.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M11,November,204.46,0.1,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M10,October,204.72,0.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M09,September,204.763,0.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M08,August,204.252,0.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M07,July,204.076,0.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M06,June,203.761,0.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M05,May,204.59,1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M04,April,204.538,2.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M03,March,204.546,2.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M02,February,204.015,1.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2010,M01,January,203.851,1.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M12,December,203.204,2.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M11,November,204.247,1.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M10,October,203.725,-1.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M09,September,203.475,-2.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M08,August,203.663,-2.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M07,July,203.098,-3.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M06,June,203.205,-2.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M05,May,201.948,-3.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M04,April,200.585,-2.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M03,March,200.149,-2.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M02,February,200.142,-1.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2009,M01,January,200.402,-0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M12,December,198.624,-0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M11,November,201.815,0.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M10,October,206.264,3.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M09,September,208.769,4.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M08,August,209.374,5.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M07,July,210.856,5.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M06,June,209.117,4.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M05,May,208.242,4.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M04,April,205.913,4.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M03,March,204.735,4.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M02,February,202.72,4.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2008,M01,January,201.927,4.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M12,December,200.309,4.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M11,November,201.021,4.9,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M10,October,199.829,4.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M09,September,199.774,3.3,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M08,August,199.459,2.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M07,July,199.224,3.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M06,June,199.802,3.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M05,May,199.408,3.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M04,April,197.652,3.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M03,March,196.126,2.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M02,February,194.243,1.7,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2007,M01,January,193.033,0.8,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M12,December,191.5,0.6,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M11,November,191.6,0.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M10,October,191.1,-0.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M09,September,193.4,0.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M08,August,194.2,2.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M07,July,193.1,2.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M06,June,192.8,2.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M05,May,192.1,2.5,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M04,April,191.5,2.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M03,March,191.4,3.2,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M02,February,191.0,3.4,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2006,M01,January,191.5,4.0,CUURS23ASA0L5,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less medical care
2022,M12,December,280.002,5.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M11,November,279.949,6.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M10,October,280.397,6.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M09,September,279.823,6.9,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M08,August,278.257,6.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M07,July,276.211,6.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M06,June,275.5,6.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M05,May,273.947,5.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M04,April,271.836,5.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M03,March,270.525,6.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M02,February,269.097,5.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2022,M01,January,267.538,5.4,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M12,December,264.956,4.9,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M11,November,263.514,4.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M10,October,263.034,3.5,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M09,September,261.683,2.9,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M08,August,260.707,3.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M07,July,260.619,3.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M06,June,259.839,3.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M05,May,259.126,3.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M04,April,257.135,3.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M03,March,255.19,1.8,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M02,February,254.777,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2021,M01,January,253.936,1.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M12,December,252.556,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M11,November,253.314,1.4,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M10,October,254.208,1.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M09,September,254.197,2.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M08,August,252.492,1.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M07,July,252.176,2.1,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M06,June,251.645,2.1,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M05,May,251.119,1.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M04,April,249.577,1.8,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M03,March,250.757,1.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M02,February,251.593,1.8,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2020,M01,January,251.506,2.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M12,December,249.323,2.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M11,November,249.816,2.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M10,October,250.072,2.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M09,September,249.115,2.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M08,August,248.173,2.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M07,July,247.098,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M06,June,246.468,1.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M05,May,246.993,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M04,April,245.051,0.5,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M03,March,246.554,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M02,February,247.23,1.9,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2019,M01,January,246.186,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M12,December,244.358,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M11,November,244.519,1.5,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M10,October,244.768,1.5,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M09,September,244.335,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M08,August,243.373,1.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M07,July,243.17,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M06,June,243.653,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M05,May,243.862,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M04,April,243.712,1.8,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M03,March,242.722,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M02,February,242.603,1.4,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2018,M01,January,242.254,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M12,December,240.408,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M11,November,240.991,1.1,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M10,October,241.203,1.6,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M09,September,241.226,1.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M08,August,240.539,2.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M07,July,239.964,2.0,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M06,June,239.913,1.4,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M05,May,240.108,1.7,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M04,April,239.347,1.1,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M03,March,238.881,1.3,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M02,February,239.321,1.2,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
2017,M01,January,238.546,0.9,CUURS23ASA0LE,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items less energy
