year,period,periodName,value,calculations.pct_changes.12,ID,area_name,laus_check,item_name
2009,M11,November,248.244,1.7,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M10,October,248.790,1.3,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M09,September,248.298,1.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M08,August,247.763,1.4,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M07,July,246.879,1.6,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M06,June,246.276,1.9,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M05,May,246.949,2.4,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M04,April,247.053,2.7,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M03,March,246.322,2.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M02,February,245.552,2.8,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2009,M01,January,244.019,2.9,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M12,December,243.559,2.6,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M11,November,244.187,2.7,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M10,October,245.648,3.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M09,September,245.494,3.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M08,August,244.264,2.8,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M07,July,242.923,2.4,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M06,June,241.782,2.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M05,May,241.256,2.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M04,April,240.489,2.0,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M03,March,240.980,2.6,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M02,February,238.911,1.9,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2008,M01,January,237.232,2.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M12,December,237.345,2.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M11,November,237.875,2.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M10,October,238.302,2.0,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M09,September,237.985,2.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M08,August,237.655,2.0,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M07,July,237.183,2.3,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M06,June,236.684,2.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M05,May,236.297,2.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M04,April,235.702,2.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M03,March,234.982,2.5,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M02,February,234.378,3.3,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2007,M01,January,232.440,3.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M12,December,232.4,3.7,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M11,November,232.9,3.5,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M10,October,233.6,3.6,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M09,September,232.9,4.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M08,August,233.0,3.8,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M07,July,231.8,4.1,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M06,June,231.7,4.6,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M05,May,231.5,3.9,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M04,April,230.9,2.8,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M03,March,229.3,1.7,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M02,February,227.0,2.6,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2006,M01,January,225.2,2.2,CUURS12ASA0L1E,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less food and energy
2022,M12,December,274.422,6.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M11,November,274.661,6.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M10,October,274.812,7.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M09,September,274.886,7.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M08,August,275.141,8.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M07,July,274.604,9.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M06,June,276.310,9.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M05,May,270.999,8.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M04,April,269.430,8.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M03,March,266.211,8.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M02,February,261.445,7.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2022,M01,January,261.036,7.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M12,December,256.895,6.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M11,November,257.363,7.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M10,October,256.352,6.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M09,September,254.728,5.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M08,August,252.679,5.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M07,July,251.669,4.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M06,June,252.220,5.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M05,May,249.056,4.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M04,April,247.366,4.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M03,March,245.093,2.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M02,February,243.940,1.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2021,M01,January,242.956,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M12,December,241.280,1.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M11,November,239.748,1.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M10,October,241.254,1.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M09,September,241.302,2.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M08,August,240.223,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M07,July,240.526,1.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M06,June,238.851,0.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M05,May,238.576,1.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M04,April,236.577,0.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M03,March,238.170,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M02,February,239.554,2.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2020,M01,January,239.249,2.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M12,December,236.889,2.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M11,November,236.807,1.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M10,October,236.876,1.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M09,September,236.550,0.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M08,August,237.247,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M07,July,236.624,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M06,June,236.896,1.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M05,May,236.055,1.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M04,April,235.082,1.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M03,March,234.608,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M02,February,233.886,0.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2019,M01,January,233.510,1.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M12,December,231.888,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M11,November,233.082,1.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M10,October,234.245,2.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M09,September,234.836,2.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M08,August,233.643,2.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M07,July,233.478,2.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M06,June,234.083,2.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M05,May,233.694,2.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M04,April,232.455,1.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M03,March,231.599,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M02,February,232.256,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2018,M01,January,230.297,1.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M12,December,228.871,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M11,November,228.960,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M10,October,229.361,1.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M09,September,230.219,1.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M08,August,228.207,1.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M07,July,228.127,1.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M06,June,229.351,1.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M05,May,228.984,1.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M04,April,228.849,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M03,March,228.609,2.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M02,February,228.898,2.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2017,M01,January,227.812,2.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M12,December,225.848,1.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M11,November,225.624,0.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M10,October,225.612,0.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M09,September,226.127,0.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M08,August,225.474,-0.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M07,July,225.346,-0.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M06,June,226.082,-0.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M05,May,225.780,-0.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M04,April,225.370,-0.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M03,March,224.067,-0.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M02,February,223.371,-0.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2016,M01,January,223.204,-0.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M12,December,222.794,-0.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M11,November,224.390,-1.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M10,October,225.062,-1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M09,September,225.906,-1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M08,August,225.997,-1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M07,July,226.257,-1.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M06,June,227.346,-1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M05,May,226.959,-1.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M04,April,225.628,-1.4,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M03,March,225.604,-1.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M02,February,225.401,-1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2015,M01,January,224.486,-2.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M12,December,224.630,-0.8,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M11,November,226.583,-0.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M10,October,228.131,0.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M09,September,229.246,0.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M08,August,229.021,0.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M07,July,230.259,0.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M06,June,230.277,1.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M05,May,230.142,1.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M04,April,228.925,0.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M03,March,229.412,0.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M02,February,228.353,0.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2014,M01,January,229.027,1.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M12,December,226.420,0.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M11,November,226.877,0.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M10,October,226.908,0.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M09,September,228.972,0.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M08,August,227.837,1.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M07,July,228.286,2.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M06,June,227.950,1.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M05,May,227.426,1.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M04,April,227.371,0.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M03,March,228.132,1.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M02,February,227.946,2.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2013,M01,January,226.400,2.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M12,December,224.862,1.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M11,November,226.118,2.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M10,October,226.322,1.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M09,September,226.966,1.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M08,August,225.443,1.3,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M07,July,223.828,1.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M06,June,224.413,1.5,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M05,May,225.198,1.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M04,April,225.286,2.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M03,March,224.500,2.7,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M02,February,222.789,3.0,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2012,M01,January,221.559,3.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2011,M12,December,220.595,3.2,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2011,M11,November,221.617,3.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2011,M10,October,222.524,4.1,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2011,M09,September,223.471,4.9,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
2011,M08,August,222.461,4.6,CUURS12ASA0L2,"New York-Newark-Jersey City, NY-NJ-PA",NewYork-Newark-JerseyCity,All items less shelter
